# Saving: 0.02 s
time,angle,angleD,angle_cos,angle_sin,position,positionD,Q,target_position
2784.726086616516,-2.59729702880252,-2.7611654181966654,-0.8554922394697989,-0.5178156314818511,0.1251733905579399,0.0,0.20225409,0.0
2784.7457778453827,-2.667860145045259,-3.5281558121401835,-0.8898716797023497,-0.4562109091897285,0.1251733905579399,0.0,-0.99019235,0.0
2784.766189813614,-2.7476271460153128,-3.988350048506295,-0.923394151565029,-0.3838531501179849,0.122963948497854,-0.110472103004392,-0.9997953,0.0
2784.786673784256,-2.815122300682281,-3.37475773335148,-0.9471802056015888,-0.3207018211930394,0.1180351931330472,-0.246437768240567,-0.9943178,0.0
2784.806741476059,-2.8795494937734776,-3.2213596545627765,-0.9658627047490148,-0.2590545030971616,0.110981974248927,-0.3526609442063297,-0.9927325,0.0
2784.827124595642,-2.9516465908041027,-3.604854851534536,-0.9820144202115232,-0.1888059281289275,0.1025690987124463,-0.4206437768244165,-0.9882758,0.0
2784.847355604172,-3.023743687834728,-3.604854851534536,-0.9930638438764636,-0.1175763666103972,0.0931364806866952,-0.4716309012879832,-0.9787876,0.0
2784.8676295280457,-3.094306804077468,-3.5281558121401835,-0.9988822325140652,-0.0472682300040635,0.0834489270386266,-0.484377682403874,-0.960719,0.0
2784.887894153595,3.119849367647265,-3.451456772745832,-0.999763624071061,0.0217415727190585,0.0734214592274678,-0.5013733905583956,-0.9434168,0.0
2784.908080101013,3.040082366677212,-3.988350048506295,-0.9948522534473478,0.101336043986007,0.0633090128755364,-0.5056223175970262,-0.877354,0.0
2784.928656578064,2.9679852696465865,-3.604854851534536,-0.9849680497355244,0.1727366232163789,0.0531965665236051,-0.5056223175970266,-0.7476521,0.0
2784.9486577510834,2.8912862302523044,-3.834951969717591,-0.968836565876786,0.247700845012842,0.0433390557939914,-0.4928755364811351,-0.54244363,0.0
2784.968792915344,2.8176551524337934,-3.681553890928887,-0.9479894566636352,0.3183017280106811,0.0340763948497854,-0.4631330472107214,-0.3900851,0.0
2784.989363670349,2.734820189887969,-4.141748127294998,-0.9184025698425174,0.395647216225086,0.0256635193133047,-0.420643776824417,-0.4731036,0.0
2785.009453058243,2.662723092857344,-3.604854851534536,-0.8875163692388605,0.4607761868120689,0.0179304721030042,-0.3866523605153731,-0.5248228,0.0
2785.0299928188324,2.5921599766146044,-3.5281558121401835,-0.852820917348533,0.5222034880511681,0.0105373390557939,-0.3696566523608511,-0.5810468,0.0
