# Saving: 0.02 s
time,angle,angleD,angle_cos,angle_sin,position,positionD,Q,target_position
1113.370754957199,-2.2260736781341945,-2.9145634969853687,-0.60937917280217,-0.7928789464697262,0.0198,0.0,0.080945574,0.0
1113.3906033039093,-2.308908640680019,-4.141748127247912,-0.6728927142468945,-0.7397400861880119,0.0198,0.0,-0.27719006,0.0
1113.411050081253,-2.400947487953158,-4.6019423636611085,-0.7380333776803953,-0.6747642058005647,0.0192901287553648,-0.0254935622317828,-0.58290267,0.0
1113.431405544281,-2.4991222583778385,-4.908738521238516,-0.8006180030911407,-0.5991751105698184,0.017250643776824,-0.1019742489271314,-0.74916863,0.0
1113.4515597820282,-2.6080348943177194,-5.445631796998979,-0.8610030478273686,-0.5085997951552695,0.0133416309012875,-0.1954506437770017,-0.63105065,0.0
1113.4718670845032,-2.7169475302576,-5.445631796998979,-0.9111849986091084,-0.4119974493971038,0.008157939914163,-0.2591845493564589,-0.44471553,0.0
1113.491930961609,-2.8289281277732514,-5.599029875787682,-0.951517353596878,-0.3075950679123349,0.0028042918454935,-0.2676824034337198,-0.21700116,0.0
1113.5125358104706,-2.9531805715919885,-6.212622190942497,-0.9823028893769314,-0.1872993153263836,-0.0019545064377682,-0.2379399141633065,-0.13251308,0.0
1113.532736301422,-3.086636900138039,-6.672816427308607,-0.9984903125936184,-0.0549280953310608,-0.0058635193133047,-0.1954506437770018,-0.19937095,0.0
1113.5530693531036,3.060024116919725,-6.826214506097312,-0.9966751310070524,0.0814781150498401,-0.0091776824034334,-0.1657081545065885,-0.182424,0.0
1113.5733842849731,2.9173639036463603,-7.133010663674718,-0.9749658879295572,0.2223544858412583,-0.0120669527896995,-0.1444635193134361,-0.015051766,0.0
1113.5934975147247,2.7793056327366528,-6.902913545491663,-0.9350887182763042,0.3544137256828218,-0.0142763948497854,-0.1104721030043923,0.061426464,0.0
1113.6137685775757,2.632043477099631,-7.363107781857774,-0.872964500729062,0.4877837435450874,-0.0157210300429184,-0.0722317596567181,0.34999022,0.0
1113.6340539455414,2.49858714855358,-6.672816427308607,-0.8002972639928381,0.5996034433236501,-0.0156360515021459,0.0042489270386305,0.31365165,0.0
1113.6543488502502,2.357460916068101,-7.056311624200146,-0.7080017122307437,0.7062107160602529,-0.014701287553648,0.0467381974244038,0.46834826,0.0
1113.674640417099,2.2332084722493644,-6.212622190942497,-0.6150206426031016,0.7885110076416613,-0.0124918454935622,0.1104721030043923,0.26620668,0.0
1113.6947991847992,2.1104900092185126,-6.135923151548146,-0.5138732362918954,0.8578661300126575,-0.0096025751072961,0.1444635193134361,0.18392907,0.0
1113.7153177261353,1.9954414501270896,-5.752427954576386,-0.4119974493971037,0.9111849986091084,-0.00671330472103,0.1444635193134361,-0.22178844,0.0
1113.7354519367218,1.9034026028539504,-4.6019423636611085,-0.3265075725554192,0.9451945858202784,-0.0049287553648068,0.0892274678112399,-0.408499,0.0
1113.7557861804962,1.820567640308126,-4.141748127294998,-0.2471823756094395,0.9689689743165536,-0.0048437768240343,0.0042489270386304,-0.44127172,0.0
1113.776028394699,1.7638103511563576,-2.837864457591017,-0.1918178173540939,0.9814305502405718,-0.0059484978540772,-0.0552360515021961,-0.55377394,0.0
1113.7962703704834,1.7223928698834454,-2.070874063647499,-0.1510165569784887,0.9885312334561628,-0.0082429184549356,-0.1147210300430227,-0.4304955,0.0
1113.8164269924164,1.6947812157015036,-1.3805827090983327,-0.1236674784637941,0.9923237147072556,-0.0113871244635193,-0.1572103004293275,-0.09229466,0.0
1113.836698293686,1.6809753886105332,-0.6902913545491663,-0.1099562786598687,0.9939364249202628,-0.0143613733905579,-0.1487124463520666,0.35145095,0.0
1113.8569757938385,1.6871113117620755,0.3067961575774072,-0.1160528880159001,0.993243035305644,-0.0155510729613733,-0.0594849785408266,0.7285622,0.0
