# Saving: 0.02 s
time,angle,angleD,angle_cos,angle_sin,position,positionD,Q,target_position
50846.75648069382,-2.035860060436375,-2.684466378802313,-0.4484797670380623,-0.8937929841733405,0.1744609442060086,0.0,0.15170139,0.0
50846.79688167572,-2.2015299855280244,-4.141748127294998,-0.58973741577208,-0.8075950596917175,0.1744609442060086,0.0,-0.050278693,0.0
50846.81717467308,-2.305840679104248,-5.215534678815924,-0.670620056885389,-0.7418010105837264,0.1744609442060086,0.0,-0.66734076,0.0
50846.837359428406,-2.423957199771442,-5.90582603336509,-0.7533627714948596,-0.6576051509268946,0.1731012875536481,-0.0679828326180875,-0.9329532,0.0
50846.857571840286,-2.54820964359018,-6.212622190942497,-0.8290537528340247,-0.5591689144720223,0.1695321888412017,-0.1784549356224809,-0.9888635,0.0
50846.87796521187,-2.669394125833145,-6.059224112153793,-0.8905704512208035,-0.4548453269105603,0.163838626609442,-0.2846781115882415,-0.99221563,0.0
50846.89809322357,-2.787510646500339,-5.90582603336509,-0.9379651791831238,-0.346729466068245,0.1564454935622317,-0.3696566523608505,-0.9886819,0.0
50846.91868686676,-2.917899013470618,-6.519418348519904,-0.975084732406627,-0.221832740206437,0.148032618025751,-0.4206437768244179,-0.9870746,0.0
50846.9385163784,-3.0513553420166697,-6.672816427308607,-0.9959313757478676,-0.090114897774785,0.1388549356223176,-0.458884120172091,-0.97282314,0.0
50846.959171295166,3.1045095597684083,-6.366020269731202,-0.9993125008666056,0.0370745952335323,0.1294223175965665,-0.4716309012879825,-0.96064216,0.0
50846.97920465469,2.969519250434472,-6.749515466549493,-0.9852318654305016,0.1712254985109813,0.1196497854077253,-0.4886266094313939,-0.9233555,0.0
50846.99982690811,2.836062921888421,-6.672816427308607,-0.9536877439283524,0.3007984160211769,0.109707296137339,-0.4971244635197655,-0.8991459,0.0
50847.019782066345,2.70260659334237,-6.672816427308607,-0.9051830750260748,0.4250218825970485,0.0996798283261802,-0.5013733905583962,-0.8715679,0.0
50847.04034900665,2.5844900726751763,-5.90582603336509,-0.8487906215210758,0.5287291185643798,0.089737339055794,-0.4971244635197655,-0.8049757,0.0
50847.06026172638,2.467907532795868,-5.829126993970737,-0.7815279404984934,0.623870241492719,0.0797948497854077,-0.4971244635197655,-0.65461093,0.0
50847.08053588867,2.355926935280216,-5.599029875787682,-0.7069175659867559,0.7072959457676543,0.070107296137339,-0.484377682403874,-0.50433177,0.0
50847.10088419914,2.254684203279763,-5.06213660002722,-0.6318113708102133,0.7751221785724617,0.0609296137339055,-0.458884120172091,-0.3886232,0.0
50847.121160030365,2.162645356006625,-4.6019423636611085,-0.5578965045525749,0.8299105314478294,0.0525167381974248,-0.4206437768244169,-0.48297635,0.0
50847.14165639877,2.0782764126729143,-4.21844716668935,-0.4859764580467977,0.8739719001342601,0.0447836909871244,-0.3866523605153731,-0.51064706,0.0
50847.16156077385,2.004645334854403,-3.681553890928887,-0.4203663223488337,0.9073544814651638,0.0374755364806866,-0.3654077253222209,-0.621278,0.0
50847.181982040405,1.944820084126864,-2.991262536379721,-0.3653639534489421,0.9308647493165476,0.0302523605150214,-0.3611587982835901,-0.4956418,0.0
50847.202194690704,1.90033464127818,-2.224272142436203,-0.3236062198267223,0.9461918486699508,0.0231991416309012,-0.3526609442063294,-0.26858,0.0
50847.22261548042,1.8681210447325816,-1.6106798272813885,-0.2929633575989545,0.9561236693568188,0.0167407725321888,-0.322918454935916,0.027313024,0.0
50847.24298906326,1.848179294490068,-0.9970875121265736,-0.2738395919464955,0.9617753780808578,0.0116420600858369,-0.2549356223178285,0.2973867,0.0
50847.26292967796,1.838975409762754,-0.4601942363661109,-0.2649760486126093,0.964254994107704,0.0084978540772532,-0.1572103004293275,0.6199949,0.0
50847.28334021568,1.8420433713385256,0.1533980787887036,-0.2679330942152636,0.9634375210797194,0.007987982832618,-0.0254935622317828,0.90398127,0.0
50847.30372333527,1.8512472560658395,0.4601942363661109,-0.2767889884808678,0.9609307237547032,0.0103673819742489,0.1189699570816533,0.94067836,0.0
50847.32393550873,1.8711890063083525,0.9970875121265736,-0.2958953249352409,0.9552203707425152,0.0148712446351931,0.2251931330474151,0.9074198,0.0
50847.34424209595,1.9018686220660657,1.5339807878870364,-0.3250572786366591,0.9456943299001688,0.0211596566523605,0.314420600858655,0.8674583,0.0
50847.36449790001,1.944820084126864,2.147573103041851,-0.3653639534489421,0.9308647493165476,0.0287227467811158,0.3781545064381122,0.8087777,0.0
50847.38486862183,1.9985094117028608,2.684466378802313,-0.4147909866374481,0.9099167200377912,0.0369656652360515,0.4121459227471561,0.74867743,0.0
50847.40511107445,2.064470585581943,3.298058693957128,-0.4738646233726257,0.8805977053773871,0.0453785407725321,0.4206437768244169,0.6955797,0.0
50847.42524242401,2.1473055481277683,4.141748127294998,-0.5451006977685662,0.8383705799300345,0.0537064377682403,0.4163948497857865,0.6722903,0.0
50847.44559407234,2.236276433825135,4.448544284872406,-0.6174368658774099,0.7866204400188704,0.0618643776824034,0.4078969957085254,0.6329217,0.0
50847.46583747864,2.337519165825588,5.06213660002722,-0.6937787958450096,0.7201881576614882,0.0698523605150214,0.3993991416312643,0.6261751,0.0
