# Saving: 0.02 s
time,angle,angleD,angle_cos,angle_sin,position,positionD,Q,target_position
36118.85068464279,-1.7658794417685022,-3.183010134865601,-0.1938480740442092,-0.9810315612605696,-0.0090927038626609,0.0,-0.14603159,0.0
36118.87096166611,-1.8517823658900985,-4.295146206083702,-0.2773031522988134,-0.960782473677128,-0.0090927038626609,0.0,-0.11209022,0.0
36118.891290426254,-1.9606950018299787,-5.445631796998979,-0.38009469679363,-0.9249475776871672,-0.0090927038626609,0.0,-0.052685235,0.0
36118.91158866882,-2.075743560921402,-5.752427954510988,-0.4837612603048608,-0.8752000017300346,-0.0091776824034334,-0.0042489270385821,-0.13932961,0.0
36118.931914806366,-2.2076659086795667,-6.596117387914256,-0.5946816242613838,-0.8039612961864783,-0.009262660944206,-0.0042489270386304,-0.10927625,0.0
36118.952088832855,-2.356462045104474,-7.439806821252126,-0.7072959457676541,-0.7069175659867561,-0.0095175965665236,-0.0127467811158914,-0.114339255,0.0
36118.972432136536,-2.5098601238930383,-7.669903939435182,-0.8070055853226883,-0.5905438046902068,-0.0100274678111587,-0.0254935622317828,-0.08674559,0.0
36118.99260640144,-2.68166597213623,-8.590292412167404,-0.896085044746978,-0.4438824085056833,-0.010707296137339,-0.0339914163090438,-0.05559196,0.0
36119.013023138046,-2.853471820379422,-8.590292412167404,-0.9587795352138948,-0.2841510212106019,-0.0113021459227467,-0.0297424892704132,0.035410788,0.0
36119.03329014778,-3.04061747650147,-9.357282806110922,-0.9949063369231992,-0.1008036742884989,-0.0116420600858369,-0.0169957081545218,-0.09907191,0.0
36119.05344223976,3.058490136131839,-9.203884727322215,-0.996548972556521,0.0830068990900302,-0.011981974248927,-0.0169957081545219,0.09703358,0.0
36119.07373857498,2.8728784607976765,-9.28058376671657,-0.9641130647740636,0.2654919929714686,-0.0122369098712446,-0.0127467811158914,0.014080677,0.0
36119.09413743019,2.684198823887743,-9.433981845505274,-0.8972064575380323,0.4416113365302741,-0.0122369098712446,0.0,0.1890498,0.0
36119.11451101303,2.504723071705123,-8.973787609139162,-0.8039612961864782,0.594681624261384,-0.011981974248927,0.0127467811158914,0.016305827,0.0
36119.134596824646,2.328315281098274,-8.82038953035046,-0.6871209753332137,0.7265430236793504,-0.0117270386266094,0.0127467811158914,-0.05098159,0.0
36119.154752254486,2.167247298370281,-8.053399136315385,-0.5617097839845006,0.8273343450963979,-0.0116420600858369,0.0042489270385822,-0.25154105,0.0
36119.17504477501,2.0153832003696026,-7.59320490004083,-0.4300849512600248,0.902788421890568,-0.0118969957081545,-0.0127467811158914,-0.35211447,0.0
36119.19534945488,1.8803928910356664,-6.74951546670296,-0.3046744062113239,0.9524565639438772,-0.0127467811158798,-0.0424892703863046,-0.49715024,0.0
36119.21570181847,1.7592084087927011,-6.059224112153793,-0.1872993153263834,0.9823028893769314,-0.014701287553648,-0.0977253218885008,-0.56753993,0.0
36119.23599171639,1.656431696004363,-5.138835639421572,-0.0855307409432868,0.996335532014036,-0.0181004291845493,-0.1699570815452189,-0.4479094,0.0
36119.25628685951,1.5659268295191096,-4.525243324266757,0.0048694780315536,0.999988144021568,-0.0222643776824034,-0.2081974248928932,-0.4188128,0.0
36119.27647280693,1.4953637132763706,-3.5281558121401835,0.0753610976108101,0.9971563091947492,-0.0268532188841201,-0.2294420600860457,-0.3440167,0.0
36119.29673218727,1.4416743857003729,-2.684466378802313,0.1287634430073196,0.9916753378726834,-0.0313570815450643,-0.2251931330474149,-0.23403119,0.0
