epoch;loss;lr;val_loss
0;0.03974191099405289;0.001;0.014353429898619652
1;0.014784712344408035;0.001;0.011170639656484127
2;0.01250399462878704;0.001;0.009978634305298328
3;0.01135949045419693;0.001;0.009134179912507534
4;0.010673092678189278;0.001;0.00872117280960083
5;0.010096538811922073;0.001;0.008345050737261772
6;0.00958373211324215;0.001;0.008338827639818192
7;0.008911888115108013;0.000100000005;0.007559501565992832
8;0.008807484060525894;0.000100000005;0.007472106255590916
9;0.008708647452294827;1e-04;0.0073820981197059155
10;0.00858886819332838;1e-04;0.007253076881170273
11;0.008448025211691856;1e-04;0.007157566025853157
12;0.008296570740640163;1e-04;0.006992909125983715
13;0.008152374997735023;1e-04;0.00685565359890461
14;0.008034583181142807;1e-04;0.006795924622565508
15;0.007945165038108826;1e-04;0.006710471119731665
16;0.007868137210607529;1e-04;0.006665577180683613
17;0.007797840517014265;1e-04;0.006596860475838184
18;0.007750596851110458;1e-04;0.006606774404644966
19;0.007689838297665119;1e-04;0.006586197763681412
20;0.007651823572814465;1e-04;0.006542587652802467
21;0.0075996676459908485;1e-04;0.006557959131896496
22;0.007554876618087292;1e-04;0.006424073129892349
23;0.007513545453548431;1e-04;0.006428723689168692
24;0.00747806578874588;1e-04;0.006492309272289276
25;0.007439902517944574;1e-04;0.006400460842996836
26;0.007410663645714521;1e-04;0.006421356461942196
27;0.007369849365204573;1e-04;0.006321223918348551
28;0.007333265617489815;1e-04;0.006281587295234203
29;0.007304813712835312;1e-04;0.006245568860322237
30;0.007270223926752806;1e-04;0.00628263084217906
31;0.007247166242450476;1e-04;0.006237528752535582
32;0.007212333381175995;1e-04;0.006233626510947943
33;0.007192997727543116;1e-04;0.006314018741250038
34;0.007159665692597628;1e-04;0.0062012821435928345
35;0.007125361822545528;1e-04;0.006159508600831032
36;0.007107787299901247;1e-04;0.00612948602065444
37;0.007073370274156332;1e-04;0.006383855361491442
38;0.007046517450362444;1e-04;0.00612344266846776
39;0.007022825535386801;1e-04;0.006117028184235096
40;0.006988896988332272;1e-04;0.00619824742898345
41;0.0069671496748924255;1e-04;0.0060969628393650055
42;0.006940141320228577;1e-04;0.006097998004406691
43;0.006914103869348764;1e-04;0.006055137142539024
44;0.0068950774148106575;1e-04;0.006065677385777235
45;0.0068733892403542995;1e-04;0.006076481658965349
46;0.006842539645731449;1e-04;0.006020098924636841
47;0.006828986573964357;1e-04;0.005972110666334629
48;0.006799905560910702;1e-04;0.0061459019780159
49;0.006772541906684637;1e-04;0.005984650459140539
50;0.0067552849650382996;1e-04;0.006044709589332342
51;0.006730154622346163;1e-04;0.006048000883311033
52;0.006708673667162657;1e-04;0.006021018605679274
53;0.006697945762425661;1e-04;0.0059180292300879955
54;0.006662234663963318;1e-04;0.005952112842351198
55;0.006648949813097715;1e-04;0.00593117531388998
56;0.006625867448747158;1e-04;0.005967120174318552
57;0.006612555589526892;1e-04;0.005930839106440544
58;0.006587340496480465;1e-04;0.006002552807331085
59;0.006573697552084923;1e-04;0.0058722528629004955
60;0.006556646898388863;1e-04;0.006055118981748819
61;0.006529747974127531;1e-04;0.005868460517376661
62;0.006512459367513657;1e-04;0.0058877426199615
63;0.006496581248939037;1e-04;0.0058761718682944775
64;0.006477228831499815;1e-04;0.005826656240969896
65;0.00645962730050087;1e-04;0.005844832863658667
66;0.006438637152314186;1e-04;0.005821984726935625
67;0.006425471510738134;1e-04;0.0057731689885258675
68;0.006404954940080643;1e-04;0.005808055400848389
69;0.00638820044696331;1e-04;0.005803477950394154
70;0.006370276212692261;1e-04;0.005832682363688946
71;0.006359705701470375;1e-04;0.005784785374999046
72;0.006336006335914135;1e-04;0.005732059013098478
73;0.006319552194327116;1e-04;0.00578057486563921
74;0.006312994752079248;1e-04;0.0057389382272958755
75;0.006290816701948643;1e-04;0.005679022986441851
76;0.0062682232819497585;1e-04;0.005711106117814779
77;0.006256892811506987;1e-04;0.0057024578563869
78;0.006246053613722324;1e-04;0.005717555060982704
79;0.006227613426744938;1e-04;0.005687786266207695
80;0.0062121436931192875;1e-04;0.005677297245711088
81;0.0061944592744112015;1e-04;0.005675360094755888
82;0.006184343248605728;1e-04;0.005660416092723608
83;0.006166302133351564;1e-04;0.005729084834456444
84;0.006149704102426767;1e-04;0.005634089931845665
85;0.006137189455330372;1e-04;0.005634692497551441
86;0.006125596817582846;1e-04;0.005684745963662863
87;0.006108128000050783;1e-04;0.0056348214857280254
88;0.006095571909099817;1e-04;0.0056362091563642025
89;0.006079571787267923;1e-04;0.005646226461976767
90;0.006061548832803965;1e-04;0.005635119508951902
91;0.006054338533431292;1e-04;0.0056237527169287205
92;0.006035085767507553;1e-04;0.005647527053952217
93;0.006019521504640579;1e-04;0.005650924518704414
94;0.006009588483721018;1e-04;0.005571272224187851
95;0.005997577216476202;1e-04;0.005651301238685846
96;0.005980391521006823;1e-04;0.005583247635513544
97;0.0059648677706718445;1e-04;0.005563242360949516
98;0.005956191103905439;1e-04;0.005527084693312645
99;0.00593701982870698;1e-04;0.005579282529652119
