epoch;loss;lr;val_loss
0;0.1400216668844223;0.01;0.07093815505504608
1;0.06294017285108566;0.01;0.056225571781396866
2;0.05124688893556595;0.01;0.048103492707014084
3;0.04460277408361435;0.01;0.042029429227113724
4;0.040574125945568085;0.01;0.03926415368914604
5;0.0378912016749382;0.01;0.038250863552093506
6;0.03618688881397247;0.01;0.03752807527780533
7;0.034819595515728;0.01;0.03582719713449478
8;0.03376312553882599;0.01;0.034112025052309036
9;0.032628435641527176;0.01;0.03498203679919243
10;0.03190150111913681;0.01;0.032507654279470444
11;0.03115082159638405;0.01;0.031832437962293625
12;0.03057195618748665;0.01;0.03171657770872116
13;0.029857298359274864;0.01;0.03140369430184364
14;0.029488155618309975;0.01;0.03192812204360962
15;0.028914282098412514;0.01;0.03047478385269642
16;0.02863604761660099;0.01;0.03093697503209114
17;0.02837224490940571;0.01;0.030832363292574883
18;0.027098719030618668;0.005;0.030090345069766045
19;0.027017686516046524;0.005;0.030144108459353447
20;0.026983505114912987;0.005;0.03006390854716301
21;0.026767782866954803;0.005;0.03016037680208683
22;0.026680149137973785;0.005;0.030576063320040703
23;0.026101676747202873;0.0025;0.029397329315543175
24;0.026035446673631668;0.0025;0.029213594272732735
25;0.02599419839680195;0.0025;0.029522962868213654
26;0.025904040783643723;0.0025;0.02932361140847206
27;0.025579219684004784;0.00125;0.029059171676635742
28;0.025548549368977547;0.00125;0.02919561043381691
29;0.02550617791712284;0.00125;0.02939954772591591
30;0.02534775622189045;0.000625;0.02928481623530388
31;0.02532736025750637;0.000625;0.029006674885749817
32;0.025292886421084404;0.000625;0.029113827273249626
33;0.025281429290771484;0.000625;0.028967516496777534
34;0.02524768002331257;0.000625;0.028986265882849693
35;0.025213418528437614;0.000625;0.029000913724303246
36;0.025128934532403946;0.0003125;0.02897128462791443
37;0.025106782093644142;0.0003125;0.028968514874577522
38;0.02506176196038723;0.00015625;0.028971854597330093
39;0.025057950988411903;0.00015625;0.02894636057317257
40;0.025040186941623688;0.00015625;0.028950726613402367
41;0.025037063285708427;0.00015625;0.028984421864151955
42;0.02501433901488781;7.8125e-05;0.028896523639559746
43;0.025007911026477814;7.8125e-05;0.02894352190196514
44;0.02500263787806034;7.8125e-05;0.028931589797139168
45;0.0249867495149374;3.90625e-05;0.028924457728862762
46;0.024983320385217667;3.90625e-05;0.02892276644706726
47;0.024982091039419174;1.953125e-05;0.028935467824339867
48;0.024981791153550148;1.953125e-05;0.028918005526065826
49;0.024975178763270378;9.765625e-06;0.02892800234258175
50;0.02497442252933979;9.765625e-06;0.028920453041791916
51;0.024973450228571892;4.8828124e-06;0.028925908729434013
52;0.024972258135676384;4.8828124e-06;0.02892152965068817
53;0.02496911771595478;2.4414062e-06;0.02892109751701355
54;0.02497350238263607;2.4414062e-06;0.028922153636813164
55;0.024966826662421227;1.2207031e-06;0.028923045843839645
56;0.02496241219341755;1.2207031e-06;0.028922541067004204
57;0.024971120059490204;6.1035155e-07;0.02892284095287323
58;0.024968473240733147;6.1035155e-07;0.028922338038682938
59;0.024972034618258476;3.0517577e-07;0.02892264723777771
