# This is CartPole simulation from 29.06.2021 at time 11:27:03
# Done with git-revision: fa815dbaab5046db804e0fabc5f04b5bccbe0ddf
#
# Length of experiment: 4 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.1975
# u_max: 6.21
# M_fric: 6.34
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# sensorNoise: 0.0
# g: 9.81
# k: 1.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position
0.0,1.8992305,-0.1620468,19.3809533234782,-0.32256126,0.9465486,-0.003557648,-0.0011875442,1.1055564405871405,0.072588824,0.4507766,-0.003557647952866909
0.020000000000000004,1.899492,0.22807536,15.882912749670323,-0.3228088,0.9464642,-0.0034022247,0.017320754,6.078270829085676,0.34228158,2.1255686,-0.003557647952866909
0.04000000000000002,1.9069848,0.5587512,17.190778038018404,-0.32989132,0.9440189,-0.0020724807,0.118843436,4.033487216538175,0.34373435,2.1345904,-0.003557647952866909
0.06000000000000004,1.9212987,0.9105545,15.007257889708356,-0.3433697,0.93920034,0.0009558878,0.18602023,6.653067870537919,0.5459441,3.390313,-0.003557647952866909
0.08000000000000006,1.942285,1.223953,13.846117148062184,-0.3630029,0.931788,0.0057513155,0.2969091,7.554429514586175,0.70652246,4.3875046,-0.003557647952866909
0.10000000000000007,1.9693407,1.5160798,12.469301837006439,-0.38807717,0.92162687,0.012909932,0.42278126,8.433453343552246,0.8813823,5.473384,-0.003557647952866909
0.12000000000000009,2.0020041,1.783024,12.376380212160313,-0.41796836,0.9084616,0.022727896,0.56328326,7.614492688725995,0.98607403,6.12352,-0.003557647952866909
0.1400000000000001,2.0399828,2.0468197,13.89769343546,-0.4521608,0.8919364,0.035222836,0.6900023,5.121177487638925,0.9935925,6.1702094,-0.003557647952866909
0.16000000000000011,2.0834794,2.3352292,14.815272054187696,-0.49051714,0.8714315,0.04984793,0.7749192,3.440032458197794,1.0,6.21,-0.003557647952866909
0.18000000000000013,2.1328845,2.6375082,15.392766131383892,-0.5329543,0.8461441,0.06589883,0.83165663,2.1930559076209337,1.0,6.21,-0.003557647952866909
0.20000000000000015,2.1884174,2.947359,16.629069761150294,-0.5790974,0.8152584,0.082882494,0.8675232,0.5034935675770627,0.957626,5.9468575,-0.003557647952866909
0.22000000000000017,2.2503362,3.275654,18.5287751098355,-0.6284352,0.77786195,0.10031013,0.87516975,-1.520461341783313,0.8711879,5.410077,-0.003557647952866909
0.24000000000000019,2.3191144,3.633115,24.6395985769147,-0.68040717,0.7328343,0.11756368,0.84908926,-6.199971418036774,0.6235276,3.8721063,-0.003557647952866909
0.2600000000000002,2.396025,4.0913587,31.66966740802304,-0.7347029,0.678389,0.13353951,0.7450196,-10.887354338238316,0.30065238,1.8670514,-0.003557647952866909
0.2800000000000002,2.4832249,4.664377,36.38406207833058,-0.7909919,0.6118266,0.14667802,0.56309974,-13.69525421024977,-0.0077488986,-0.04812066,-0.003557647952866909
0.3000000000000002,2.5826142,5.3096633,39.95782483778479,-0.8477973,0.53032047,0.15572843,0.33512974,-15.674394313002447,-0.32288033,-2.005087,-0.003557647952866909
0.32000000000000023,2.695431,6.0040956,37.498435615874165,-0.90211,0.43150613,0.1599068,0.07550419,-14.560100030460251,-0.52952164,-3.2883294,-0.003557647952866909
0.34000000000000025,2.8216476,6.640742,32.772098044369386,-0.9492527,0.31451437,0.159083,-0.16367398,-12.761312375734303,-0.69407064,-4.3101788,-0.003557647952866909
0.36000000000000026,2.9597228,7.1786594,24.40890820958959,-0.9835072,0.18086894,0.153778,-0.3707602,-9.739188208864258,-0.7834621,-4.8652997,-0.003557647952866909
0.3800000000000003,3.1070917,7.5569696,19.697747807864733,-0.9994049,0.034494147,0.14482915,-0.5258175,-8.854212274595827,-0.9288834,-5.768366,-0.003557647952866909
0.4000000000000003,-3.0220227,7.838584,10.146835962483749,-0.99286,-0.11928522,0.13293026,-0.6647513,-6.003099488230136,-0.9775102,-6.0703382,-0.003557647952866909
0.4200000000000003,-2.8639352,7.948475,-0.8243476371891777,-0.9617002,-0.27410355,0.11871253,-0.75641316,-2.5212815500243395,-0.9510601,-5.9060836,-0.003557647952866909
0.44000000000000034,-2.7054522,7.8705626,-6.981634548932299,-0.9063889,-0.42244437,0.10321413,-0.7918918,-1.1488705832121167,-0.9570308,-5.943161,-0.003557647952866909
0.46000000000000035,-2.54954,7.6869316,-12.866151632479667,-0.8297969,-0.5580655,0.08721766,-0.8063614,0.4129764848683526,-0.9229411,-5.7314644,-0.003557647952866909
0.48000000000000037,-2.3982513,7.405235,-12.842761349020133,-0.73621136,-0.6767517,0.07117157,-0.7970378,-1.1250908647037994,-1.0,-6.21,-0.003557647952866909
0.5000000000000003,-2.2526214,7.1188345,-16.860223176758637,-0.6302111,-0.7764238,0.055057943,-0.81435543,0.0784793263081148,-0.96566755,-5.9967957,-0.003557647952866909
0.5200000000000004,-2.1133626,6.7666025,-17.656686329613972,-0.51633537,-0.8563865,0.0387823,-0.8133843,-0.7026705268766774,-1.0,-6.21,-0.003557647952866909
0.5400000000000004,-1.9812902,6.3986697,-19.667163847120104,-0.39906222,-0.9169238,0.022394594,-0.8263673,-0.06223679620918367,-0.97243345,-6.0388117,-0.003557647952866909
0.5600000000000004,-1.8568975,5.9979386,-20.59873991427412,-0.282214,-0.9593515,0.005845555,-0.82956374,-0.02097846761165596,-0.9595796,-5.958989,-0.003557647952866909
0.5800000000000004,-1.74067,5.581645,-21.025575296009198,-0.16905782,-0.98560613,-0.01076346,-0.8325356,-0.3591751671179103,-0.96309525,-5.9808216,-0.003557647952866909
0.6000000000000004,-1.6328392,5.1580234,-21.240937222836816,-0.06200308,-0.99807596,-0.027487794,-0.84134966,-1.2522054749957428,-1.0,-6.21,-0.003557647952866909
0.6200000000000004,-1.533519,4.7302775,-21.44927826480533,0.037268665,-0.9993053,-0.044533182,-0.86512125,-0.33629609804325356,-0.9600547,-5.96194,-0.003557647952866909
0.6400000000000005,-1.442773,4.3016615,-21.602789697093527,0.12767391,-0.9918162,-0.061904863,-0.8734037,-1.2765406574136133,-1.0,-6.21,-0.003557647952866909
0.6600000000000005,-1.3606229,3.8707964,-21.096032408093468,0.20862953,-0.97799474,-0.07959342,-0.8972255,-0.34179182505967504,-0.96182203,-5.9729147,-0.003557647952866909
0.6800000000000005,-1.2869918,3.4513009,-17.913359796187706,0.28000998,-0.95999706,-0.09760507,-0.9050475,4.330966396994848,-0.72067314,-4.4753804,-0.003557647952866909
