# Saving: 0.02 s
time,angle,angleD,angle_cos,angle_sin,position,positionD,Q,target_position
23999.0642285347,-2.5313358549234373,-2.799514937893841,-0.8195008792212722,-0.5730779257270007,-0.1430188841201717,0.0,-0.1958268,0.0
23999.10448908806,-2.6878018952877727,-3.9116510091119423,-0.8987917874556252,-0.4383757780743848,-0.1431038626609442,-0.002124463519315,-0.06764246,0.0
23999.124599456787,-2.77677278098514,-4.448544284872406,-0.9341880423567772,-0.3567810274070245,-0.1431038626609442,0.0,0.41603383,0.0
23999.14504218101,-2.870345609046164,-4.678641403055461,-0.9634375210797193,-0.2679330942152638,-0.1421690987124463,0.0467381974249345,0.7889151,0.0
23999.16529035568,-2.985394168137587,-5.752427954576386,-0.9878257989417408,-0.1555641055806612,-0.1391948497854077,0.1487124463520679,0.98776996,0.0
23999.18528270721,-3.112714573532095,-6.366020269731202,-0.999583057222859,-0.0288740664438277,-0.1336712446351931,0.2761802575109801,0.99518466,0.0
23999.205579280853,3.0308784819498977,-6.979612584886016,-0.993877443934992,0.1104881280375709,-0.1261081545064377,0.378154506438112,0.99242646,0.0
23999.22592329979,2.888218268676533,-7.133010663674718,-0.968072070864768,0.2506720279799876,-0.1173553648068669,0.4376394849789388,0.99105054,0.0
23999.24618935585,2.742490093827397,-7.286408742297749,-0.9214101027348544,0.3885915884037443,-0.1080927038626609,0.4631330472001913,0.99410933,0.0
23999.26659631729,2.604431822917689,-6.902913545491663,-0.859164941598474,0.5116987425508204,-0.0983201716738197,0.4886266094425047,0.98989373,0.0
23999.286767721176,2.466373552007982,-6.902913545491663,-0.7805700164038627,0.6250683558550004,-0.088462660944206,0.4928755364811348,0.9911444,0.0
23999.30693411827,2.3344512042498167,-6.596117387914256,-0.6915660246609787,0.7223132516675923,-0.0784351931330472,0.5013733905583962,0.97074187,0.0
23999.327267169952,2.2178686643705072,-5.829126993970737,-0.6028531508545877,0.7978521658206461,-0.0683227467811158,0.5056223175970262,0.92963225,0.0
23999.347540140152,2.113557970794284,-5.215534678815924,-0.5165027141018838,0.8562855518607024,-0.0583802575107296,0.4971244635197655,0.9303807,0.0
23999.367850780487,2.0153832003696026,-4.908738521238516,-0.4300849512600248,0.902788421890568,-0.0482678111587982,0.5056223175970262,0.9295446,0.0
23999.3881816864,1.9294802762480063,-4.295146206083702,-0.3510422410364889,0.9363596237600592,-0.0384103004291845,0.4928755364811351,0.80401915,0.0
23999.40823030472,1.863519102368924,-3.298058693957128,-0.2885602449455701,0.9574617407692866,-0.0285527896995708,0.4928755364811349,0.661304,0.0
23999.42855668068,1.8098297747929275,-2.684466378802313,-0.2367636668755401,0.9715672730427104,-0.0191201716738197,0.4716309012879825,0.6434771,0.0
23999.44886493683,1.7730142358836716,-1.840776945464444,-0.2008425389445349,0.9796235371561428,-0.0101124463519313,0.4503862660948303,0.70924675,0.0
23999.46915626526,1.751538504853272,-1.0737865515209255,-0.1797597112531751,0.9837105500146752,-0.0012746781115879,0.4418884120175693,0.78223485,0.0
23999.489770174023,1.7454025817017298,-0.3067961575774072,-0.173720392864365,0.984795016794384,0.0074781115879828,0.4376394849789388,0.9467131,0.0
23999.509814739227,1.7546064664290435,0.4601942363661109,-0.1827768467044623,0.9831544254636572,0.0167407725321888,0.4631330472107217,0.9853003,0.0
23999.52993774414,1.7730142358836716,0.9203884727322218,-0.2008425389445349,0.9796235371561428,0.0263433476394849,0.4801287553652434,0.99298745,0.0
23999.55024790764,1.8098297747929275,1.840776945464444,-0.2367636668755401,0.9715672730427104,0.0362858369098712,0.4971244635197657,0.99367076,0.0
23999.57057118416,1.858917160005268,2.454369260619258,-0.2841510212106017,0.9587795352138948,0.0463982832618025,0.5056223175970262,0.99505234,0.0
23999.591083288196,1.9202763915206928,3.067961575774073,-0.3424093481201807,0.9395508705333164,0.0565107296137339,0.5056223175970262,0.98459184,0.0
23999.61102676392,2.0000433924907464,3.988350048506295,-0.416186292835526,0.9092793683218716,0.0667931330472103,0.5141201716742877,0.9594637,0.0
23999.63154578209,2.096684182127542,4.8320394818441645,-0.5019810894990379,0.8648785959805914,0.0770755364806867,0.514120171674287,0.9128742,0.0
23999.6518509388,2.194858952552223,4.908738521238516,-0.5843368400579743,0.8115112182533655,0.087187982832618,0.5056223175970262,0.8526587,0.0
23999.67222094536,2.3083735308557607,5.6757289151820345,-0.6724967757393718,0.7401000517633741,0.0972154506437768,0.5013733905583962,0.7812823,0.0
23999.69224214554,2.435693936250269,6.366020269731202,-0.7610288450271756,0.6487180412448872,0.106987982832618,0.4886266094425041,0.6205627,0.0
23999.712844133377,2.572218226372091,6.826214506097312,-0.8422383895270861,0.539105272842717,0.1161656652360515,0.4588841201720917,0.34820685,0.0
