# Saving: 0.02 s
time,angle,angleD,angle_cos,angle_sin,position,positionD,Q,target_position
34309.19532370567,-1.710656133404619,0.0,-0.1394042915357719,-0.99023554950396,0.1026540772532188,0.0,-1.0,0.0
34309.21502327919,-1.733665845222904,-1.1504855909152771,-0.1621504136853827,-0.9867660529941528,0.1026540772532188,0.0,-0.97812086,0.0
34309.23543214798,-1.772015364920045,-1.9174759848587957,-0.199863921406072,-0.9798236641968736,0.1006145922746781,-0.1019742489271312,-0.6997476,0.0
34309.255714416504,-1.827238673283928,-2.761165418133884,-0.2536408515265381,-0.9672984639897309,0.0967055793991416,-0.1954506437725577,-0.9626968,0.0
34309.27577471733,-1.8947338279508965,-3.37475773335148,-0.3183017280106809,-0.9479894566636352,0.0907570815450643,-0.297424892704133,-0.99671215,0.0
34309.29623365402,-1.9775687904967207,-4.141748127294998,-0.3956472162250858,-0.9184025698425174,0.083363948497854,-0.3696566523608512,-0.9986706,0.0
34309.3164730072,-2.071141618557745,-4.678641403055461,-0.4797285320479311,-0.8774169678887781,0.0746961373390558,-0.4333905579403087,-0.999281,0.0
34309.336646556854,-2.1800542544976254,-5.445631796998979,-0.5722590643379224,-0.8200729012003053,0.0654334763948498,-0.463133047210721,-0.9994758,0.0
34309.35702610016,-2.305840679104248,-6.289321230336848,-0.670620056885389,-0.7418010105837264,0.0557459227467811,-0.4843776824038743,-0.99833375,0.0
34309.37719321251,-2.440830988438184,-6.74951546670296,-0.7643512873141197,-0.6448000539556801,0.0458034334763948,-0.4971244635197655,-0.9905098,0.0
34309.39753293991,-2.5880931440752057,-7.363107781857774,-0.8506901566182283,-0.5256674399588148,0.0358609442060085,-0.4971244635197655,-0.97476333,0.0
34309.417654275894,-2.74149122286377,-7.669903939435182,-0.9210214902797396,-0.3895117641906183,0.0257484978540772,-0.5056223175970262,-0.9126171,0.0
34309.43815088272,-2.904093186379648,-8.130098175801292,-0.9719293207207078,-0.2352730233651605,0.0156360515021459,-0.5056223175970265,-0.7583941,0.0
34309.45844101906,-3.069763111471297,-8.283496254589997,-0.9974213674265348,-0.0717677908325271,0.0060334763948497,-0.4801287553652436,-0.26776963,0.0
34309.4786260128,3.043150328252983,-8.513593372773052,-0.9951584660846786,0.0982834033801716,-0.0023793991416309,-0.4206437768244169,0.41723895,0.0
34309.499073028564,2.8529367105551637,-9.510680884899624,-0.9586273459484556,0.2846640328524489,-0.0073931330472103,-0.250686695279198,0.9536799,0.0
34309.51924824715,2.6519852273421445,-10.047574160660089,-0.8825175459862601,0.4702794711938735,-0.0077330472103004,-0.0169957081545218,0.96637696,0.0
