# This is CartPole simulation from 29.06.2021 at time 11:43:56
# Done with git-revision: fa815dbaab5046db804e0fabc5f04b5bccbe0ddf
#
# Length of experiment: 4 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.1975
# u_max: 6.21
# M_fric: 6.34
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# sensorNoise: 0.0
# g: 9.81
# k: 1.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position
0.0,2.4101346,-0.104210764,9.603312509735947,-0.74420124,0.66795546,-0.039431117,-0.00057617505,2.860291948065168,0.16521484,1.0259842,-0.03943111856479247
0.020000000000000004,2.409868,0.10387099,2.1963907741521154,-0.74402314,0.6681538,-0.038982324,0.046786055,7.447224529877149,0.4324633,2.685597,-0.03943111856479247
0.04000000000000002,2.412567,0.18863495,0.5380421624422861,-0.74582374,0.66614336,-0.036848098,0.17010377,8.425817134345062,0.6049507,3.7567441,-0.03943111856479247
0.06000000000000004,2.4166915,0.24541447,6.425678060485294,-0.74856496,0.66306144,-0.032090005,0.30962938,4.728908497214799,0.5709258,3.545449,-0.03943111856479247
0.08000000000000006,2.4228976,0.3992742,6.7616885570467264,-0.7526655,0.6584031,-0.025136461,0.38791806,4.433726920927129,0.6367379,3.9541423,-0.03943111856479247
0.10000000000000007,2.4322295,0.55778366,5.6068539658652705,-0.75877684,0.6513507,-0.016664699,0.4613092,5.005173282218543,0.7387959,4.5879226,-0.03943111856479247
0.12000000000000009,2.4445393,0.6960028,1.6139225108006854,-0.7667371,0.6419612,-0.0066331723,0.54415816,7.230330926275178,0.9289185,5.768584,-0.03943111856479247
0.1400000000000001,2.458963,0.76663935,3.023819833201242,-0.77591646,0.6308357,0.0054134806,0.6638597,6.165440333710825,1.0,6.21,-0.03943111856479247
0.16000000000000011,2.4750206,0.85965234,6.35298492133505,-0.7859458,0.61829543,0.019682625,0.7659004,3.976487195658906,1.0,6.21,-0.03943111856479247
0.18000000000000013,2.4934692,1.0067768,9.63428796395693,-0.7972181,0.60369146,0.035640176,0.83167297,1.84110669845654,0.9660103,5.998924,-0.03943111856479247
0.20000000000000015,2.5153806,1.2069079,11.88719440945243,-0.8102533,0.5860798,0.052569482,0.8620799,0.3133183525576283,0.9251325,5.745073,-0.03943111856479247
0.22000000000000017,2.5416484,1.4425697,12.720383041137293,-0.82536703,0.5645965,0.06986111,0.8671982,-0.41711645710041384,0.8963604,5.566398,-0.03943111856479247
0.24000000000000019,2.572751,1.689708,15.644576490106724,-0.8425255,0.5386565,0.0871377,0.86025035,-2.3143602656130526,0.8008442,4.9732423,-0.03943111856479247
0.2600000000000002,2.6092532,1.9827898,16.15769109554919,-0.86162204,0.5075505,0.103970364,0.8219542,-2.8966085615557358,0.7353402,4.5664625,-0.03943111856479247
0.2800000000000002,2.6516812,2.2809815,18.129824597811833,-0.8823745,0.47054777,0.119943954,0.77411944,-4.274762844706155,0.62314934,3.8697574,-0.03943111856479247
0.3000000000000002,2.7003698,2.6080084,20.266010653959313,-0.9042301,0.4270455,0.13474001,0.703641,-5.737348260164234,0.48423916,3.0071251,-0.03943111856479247
0.32000000000000023,2.755918,2.9657698,27.050741786827214,-0.92654485,0.37618428,0.1478926,0.60921323,-9.517798513058967,0.2146186,1.3327814,-0.03943111856479247
0.34000000000000025,2.8196847,3.4306095,29.612314987287046,-0.94863355,0.31637704,0.15855104,0.45270112,-11.16616399915146,-0.019789482,-0.12289268,-0.03943111856479247
0.36000000000000026,2.8931203,3.9304166,27.128029126875752,-0.96928924,0.24592352,0.16581744,0.26952368,-10.467646405401608,-0.17590564,-1.0923741,-0.03943111856479247
0.3800000000000003,2.9761002,4.3796825,28.114108078206517,-0.98633736,0.16473807,0.16953622,0.09854377,-11.561522080665426,-0.40410122,-2.5094686,-0.03943111856479247
0.4000000000000003,3.0681653,4.8345766,24.01867057682319,-0.99730545,0.07336138,0.16966453,-0.08962043,-10.447422553112457,-0.5537802,-3.438975,-0.03943111856479247
0.4200000000000003,-3.1145806,5.2101245,21.506232863234025,-0.9996352,-0.027008738,0.16621281,-0.25864673,-10.25529176859106,-0.73010457,-4.5339494,-0.03943111856479247
0.44000000000000034,-3.0071006,5.5322237,13.259713591703136,-0.99096954,-0.13408698,0.15941553,-0.42379075,-7.574807759485043,-0.79432905,-4.9327836,-0.03943111856479247
0.46000000000000035,-2.8945587,5.7084603,9.658139678585359,-0.969642,-0.24452907,0.14974613,-0.5446958,-7.149731050330403,-0.91720444,-5.6958394,-0.03943111856479247
0.48000000000000037,-2.7791224,5.8160787,3.5740650391066513,-0.9350237,-0.3545851,0.13772689,-0.6586303,-5.5722122088448875,-0.9808021,-6.090781,-0.03943111856479247
0.5000000000000003,-2.6625466,5.8170238,-3.980346875695902,-0.8874351,-0.4609328,0.12367881,-0.7471838,-3.1237331849438927,-0.9752104,-6.056057,-0.03943111856479247
0.5200000000000004,-2.547182,5.6903133,-9.278800757576764,-0.8284787,-0.56002057,0.108246505,-0.7964823,-1.5698809490578136,-0.9647362,-5.991012,-0.03943111856479247
0.5400000000000004,-2.4352155,5.4739323,-13.266750688779979,-0.76071835,-0.6490821,0.092071734,-0.8212186,-0.43824148983186706,-0.9425189,-5.853042,-0.03943111856479247
0.5600000000000004,-2.3282266,5.1900287,-13.73613768867303,-0.68705654,-0.726604,0.07557869,-0.82821333,-1.271261286532468,-0.99071175,-6.15232,-0.03943111856479247
0.5800000000000004,-2.2270114,4.894796,-15.625996954609999,-0.61012244,-0.79230714,0.058808718,-0.8495346,-1.053510822113781,-1.0,-6.21,-0.03943111856479247
0.6000000000000004,-2.132014,4.566586,-18.853992220686237,-0.5322175,-0.8466076,0.04164404,-0.8678298,0.5954041323901008,-0.9322173,-5.7890697,-0.03943111856479247
0.6200000000000004,-2.0440981,4.185336,-18.654096637957338,-0.4558276,-0.8900681,0.024376169,-0.8592733,-0.430061198411521,-0.9658816,-5.9981246,-0.03943111856479247
0.6400000000000005,-1.9637887,3.8049896,-18.857800548060734,-0.38295442,-0.92376727,0.0071132462,-0.8678979,-1.1155756473501737,-1.0,-6.21,-0.03943111856479247
0.6600000000000005,-1.8911282,3.4196978,-22.333061913995397,-0.31488153,-0.94913095,-0.01043338,-0.88802415,2.95695053162634,-0.80584025,-5.004268,-0.03943111856479247
0.6800000000000005,-1.8267151,2.9799042,-23.579162416038706,-0.25313437,-0.9674311,-0.027724897,-0.840304,5.2628503925706775,-0.6295281,-3.9093695,-0.03943111856479247
0.7000000000000005,-1.7712922,2.5205173,-22.853125865646614,-0.1991553,-0.97996795,-0.043688018,-0.7538826,4.425308271935366,-0.57358617,-3.56197,-0.03943111856479247
0.7200000000000005,-1.7249484,2.0717869,-23.12220283060914,-0.1535423,-0.9881421,-0.058056585,-0.68116635,6.067802569059866,-0.40724334,-2.5289812,-0.03943111856479247
0.7400000000000005,-1.6876206,1.6188635,-23.023495676126878,-0.11655876,-0.9931838,-0.0707033,-0.5806847,7.235039377670193,-0.238143,-1.478868,-0.03943111856479247
