# This is CartPole simulation from 28.06.2021 at time 13:55:36
# Done with git-revision: 9ab54784c4cae4d1816f9bc65ccb823c72761456
#
# Length of experiment: 5 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.1975
# u_max: 6.21
# M_fric: 6.34
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# sensorNoise: 0.0
# g: 9.81
# k: 1.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position
0.0,0.0,0.1550487,-5.358834099530548,1.0,0.0,-0.17548943,0.0009921166,-2.4672735796901932,-0.11010589,-0.68375754,-0.1584
0.020000000000000004,0.0022474434,0.067854546,-2.143178911609665,0.9999975,0.0022474416,-0.17586386,-0.039384414,-1.0087109903703049,-0.08577026,-0.5326333,-0.1584
0.04000000000000002,0.0032642726,0.033180505,-2.2297557030757726,0.9999947,0.0032642668,-0.17681272,-0.055890825,-1.059091108381717,-0.10495444,-0.6517671,-0.1584
0.06000000000000004,0.003573437,-0.0029789277,-0.30219097553007035,0.9999936,0.0035734293,-0.17809984,-0.073229596,-0.17435947825652873,-0.082826935,-0.51435524,-0.1584
0.08000000000000006,0.0034669961,-0.0076690884,0.9513320204830834,0.999994,0.0034669891,-0.17959233,-0.07608581,0.40428520990556127,-0.059673402,-0.37057182,-0.1584
0.10000000000000007,0.003467067,0.008160515,1.6128075280167016,0.999994,0.00346706,-0.18104942,-0.06946598,0.7093466458292363,-0.03917284,-0.24326333,-0.1584
0.12000000000000009,0.0038898666,0.034898937,1.661891356742457,0.99999243,0.0038898569,-0.18232533,-0.057846546,0.7282087514239886,-0.026483107,-0.1644601,-0.1584
0.1400000000000001,0.0048560617,0.06258607,0.507802697584382,0.9999882,0.0048560426,-0.1833658,-0.045912597,0.1872874590583577,-0.038718298,-0.24044064,-0.1584
0.16000000000000011,0.0061924686,0.07154567,1.1517937803407905,0.9999808,0.006192429,-0.18425402,-0.04283204,0.47108726781849514,-0.022867993,-0.14201024,-0.1584
0.18000000000000013,0.0078118276,0.09120188,0.7775363735822214,0.9999695,0.007811748,-0.18503526,-0.035101525,0.283017038449497,-0.023540381,-0.14618577,-0.1584
0.20000000000000015,0.0097655915,0.10493025,1.5733167398765895,0.9999523,0.009765436,-0.18569192,-0.03044709,0.6307946788298945,-0.003237202,-0.020103024,-0.1584
0.22000000000000017,0.012122327,0.13191074,1.5529840047476549,0.9999265,0.01212203,-0.18619987,-0.020093886,0.5987129659581312,0.0057517253,0.035718214,-0.1584
0.24000000000000019,0.015017031,0.15885213,0.5386878676365198,0.9998872,0.015016466,-0.18650587,-0.010260466,0.10325669190762456,-0.0066936277,-0.04156743,-0.1584
0.2600000000000002,0.018290197,0.1695033,0.44340180372618493,0.99983275,0.018289179,-0.18669437,-0.008535928,0.027388291155473723,-0.00854173,-0.053044144,-0.1584
0.2800000000000002,0.021762792,0.17888948,0.33534046424267033,0.9997632,0.021761075,-0.1868605,-0.008051697,-0.05635063828864885,-0.012022475,-0.07465957,-0.1584
0.3000000000000002,0.025407525,0.18681139,0.5374302712967269,0.99967724,0.02540479,-0.18703035,-0.0089369435,0.0011632054441136146,-0.010548738,-0.065507665,-0.1584
0.32000000000000023,0.029244749,0.19835985,0.8959584478733481,0.9995724,0.02924058,-0.18720868,-0.008878553,0.12897866740021188,-0.004955273,-0.030772246,-0.1584
0.34000000000000025,0.03337218,0.21612886,0.8523184473074245,0.9994432,0.033365984,-0.18736538,-0.006724393,0.06863928882598924,-0.0057140132,-0.035484023,-0.1584
0.36000000000000026,0.03785017,0.23357475,1.5624411447984197,0.9992838,0.037841134,-0.18748866,-0.0055547645,0.3524543215372113,0.008006259,0.049718868,-0.1584
0.3800000000000003,0.042792942,0.26307762,1.1929977473708049,0.99908453,0.04277988,-0.18754314,0.00026676635,0.13405293018343806,0.003825609,0.023757033,-0.1584
0.4000000000000003,0.048269458,0.28702855,2.1181850842684344,0.99883527,0.048250716,-0.18751606,0.0025174047,0.5075581250321864,0.022636272,0.14057125,-0.1584
0.4200000000000003,0.05437582,0.32666427,0.06829322028195171,0.998522,0.054349028,-0.18738425,0.010890136,-0.4976748789681023,-0.014459186,-0.089791544,-0.1584
0.44000000000000034,0.060950596,0.33333805,1.2116596530098986,0.9981431,0.060912866,-0.18724562,0.0028072854,-0.03439594409448691,-0.0022173447,-0.01376971,-0.1584
0.46000000000000035,0.06784464,0.3592842,1.089659298518986,0.99769944,0.0677926,-0.18719456,0.0023131962,-0.1580301756834932,-0.008689136,-0.053959537,-0.1584
0.48000000000000037,0.07524162,0.38386852,1.7474350971024166,0.9971707,0.07517064,-0.18717314,-0.00020072157,0.07364589503460746,-0.0012362082,-0.0076768533,-0.1584
0.5000000000000003,0.08323915,0.41990265,1.5296163699593741,0.9965376,0.08314306,-0.18716495,0.0010844524,-0.10498929308904045,-0.008429294,-0.05234592,-0.1584
0.5200000000000004,0.091926746,0.4531299,2.332629578331746,0.9957777,0.09179733,-0.18715954,-0.00054928893,0.1817821160810291,0.0023438204,0.014555125,-0.1584
0.5400000000000004,0.1014117,0.50031865,3.393790146477862,0.99486226,0.10123797,-0.18714096,0.0025198446,0.5810921649498186,0.02296349,0.14260328,-0.1584
0.5600000000000004,0.11201517,0.565814,4.774060943977176,0.99373287,0.11178107,-0.1869971,0.012137513,1.1187178044235253,0.056470864,0.35068408,-0.1584
0.5800000000000004,0.12415515,0.65499866,1.2265323192554933,0.99230266,0.12383643,-0.18657488,0.030572023,-0.6450434974336097,-0.0049359016,-0.03065195,-0.1584
0.6000000000000004,0.13751878,0.6873573,3.363517346469806,0.99055916,0.13708574,-0.18606588,0.0201341,0.2172618666494908,0.022606611,0.14038706,-0.1584
0.6200000000000004,0.15187751,0.75586724,7.924837928714135,0.9884888,0.15129429,-0.18562773,0.02382327,2.204203292673127,0.11540357,0.71665615,-0.1584
0.6400000000000005,0.168343,0.90043426,6.977170244779097,0.98586375,0.167549,-0.18479805,0.060065288,1.6074817970195456,0.12472292,0.77452934,-0.1584
0.6600000000000005,0.18755825,1.0312845,4.2500805509254596,0.98246247,0.18646052,-0.18333884,0.08655296,0.14698361614493993,0.084863245,0.5270008,-0.1584
0.6800000000000005,0.20896551,1.1194515,2.905552567280864,0.97824603,0.20744802,-0.18158329,0.08913437,-0.694919218385291,0.048381776,0.30045083,-0.1584
0.7000000000000005,0.23193204,1.1875645,1.872517371263869,0.9732241,0.22985826,-0.17991072,0.07793076,-1.4125344771578738,0.0033115393,0.020564659,-0.1584
0.7200000000000005,0.25610676,1.2407533,2.6514500030532586,0.9673835,0.25331622,-0.17857696,0.05497002,-1.2870832959913974,-0.015598607,-0.09686735,-0.1584
0.7400000000000005,0.28148064,1.3086675,2.9264907536143916,0.9606452,0.27777833,-0.17768246,0.034055565,-1.412946605210429,-0.04382015,-0.27212313,-0.1584
0.7600000000000006,0.30826843,1.3831905,3.7676886962244938,0.95286036,0.30340916,-0.17722638,0.011068152,-1.2803999968656306,-0.06238761,-0.38742706,-0.1584
0.7800000000000006,0.33669326,1.4736751,4.390173939532983,0.94385225,0.33036783,-0.17720895,-0.009762508,-1.2674955562660482,-0.08414835,-0.52256125,-0.1584
0.8000000000000006,0.36704022,1.5766885,4.336479201497655,0.93339354,0.35885435,-0.17760617,-0.030401317,-1.605996592491655,-0.12174968,-0.7560655,-0.1584
