# This is CartPole simulation from 29.06.2021 at time 11:46:53
# Done with git-revision: fa815dbaab5046db804e0fabc5f04b5bccbe0ddf
#
# Length of experiment: 4 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.1975
# u_max: 6.21
# M_fric: 6.34
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# sensorNoise: 0.0
# g: 9.81
# k: 1.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position
0.0,2.6429274,0.04418551,10.267775366700667,-0.8782217,0.47825375,0.17359522,0.00022369121,-0.04635137008436768,0.022815146,0.14168206,0.1584
0.020000000000000004,2.6456556,0.24883221,8.96311602526858,-0.8795232,0.475856,0.17359227,-0.00053632236,0.6071747787855547,0.05234052,0.32503462,0.1584
0.04000000000000002,2.652263,0.43108097,3.6564651810674755,-0.8826481,0.4700344,0.17367902,0.009477291,3.3079372066916575,0.18770649,1.1656573,0.1584
0.06000000000000004,2.6616569,0.5247157,6.23509402846328,-0.8870246,0.46172222,0.17439951,0.06400857,1.858484568887177,0.17587265,1.0921692,0.1584
0.08000000000000006,2.6733322,0.6598849,8.059245652234635,-0.8923548,0.45133466,0.17597803,0.09465862,0.788949551119834,0.15735605,0.9771811,0.1584
0.10000000000000007,2.6879973,0.82385176,8.77910448184783,-0.89887744,0.43820012,0.17799799,0.107694484,0.2681703739417503,0.14629573,0.90849644,0.1584
0.12000000000000009,2.7060478,0.9980864,10.761624508426385,-0.9066403,0.42190447,0.1801952,0.11216633,-0.9209322089889596,0.09566329,0.594069,0.1584
0.1400000000000001,2.7278917,1.2031645,10.152798990121934,-0.9156393,0.4020008,0.18229118,0.09707123,-0.821967799615975,0.08447676,0.5246007,0.1584
0.16000000000000011,2.7537265,1.3958688,11.102198171069265,-0.9257182,0.37821394,0.18410134,0.08364735,-1.5407428570766883,0.03722452,0.23116428,0.1584
0.18000000000000013,2.7835536,1.6016599,11.818836271406528,-0.93658584,0.3504383,0.185528,0.058437716,-2.169600848424265,-0.017974615,-0.11162236,0.1584
0.20000000000000015,2.8175955,1.8162845,13.87965795933774,-0.94797045,0.3183583,0.18635,0.02294681,-3.4806366223846457,-0.11493634,-0.71375465,0.1584
0.22000000000000017,2.8562422,2.0615046,19.646039211550157,-0.9595631,0.28149378,0.18625252,-0.034022648,-6.588509330372211,-0.31558582,-1.959788,0.1584
0.24000000000000019,2.900698,2.3978634,23.856383292030316,-0.9711249,0.2385716,0.1845182,-0.14197004,-8.946653325299497,-0.5337413,-3.3145335,0.1584
0.2600000000000002,2.952529,2.798557,21.77684751636288,-0.98218066,0.18793936,0.1802483,-0.28845426,-8.38189045605404,-0.659107,-4.093055,0.1584
0.2800000000000002,3.012005,3.1586764,22.90578549590696,-0.9916153,0.12922518,0.17314094,-0.42534116,-9.412933250393914,-0.84833026,-5.268131,0.1584
0.3000000000000002,3.0788262,3.5302706,17.096035286029203,-0.99803084,0.06272526,0.16313288,-0.578781,-7.328884543255305,-0.9156396,-5.686122,0.1584
0.32000000000000023,-3.1310809,3.7986019,12.554806884849217,-0.99994475,-0.010511594,0.15039162,-0.69766265,-5.944389427804843,-0.9813926,-6.094448,0.1584
0.34000000000000025,-3.053205,3.9848046,5.624703187605247,-0.9960964,-0.088272594,0.13549583,-0.7935828,-3.529761656644926,-0.97875434,-6.0780644,0.1584
0.36000000000000026,-2.9727526,4.050635,1.7173289476673879,-0.98578036,-0.16803904,0.11906831,-0.8498688,-2.534845542821247,-1.0,-6.21,0.1584
0.3800000000000003,-2.8916416,4.046426,-3.441361747784554,-0.9689245,-0.24735652,0.10167383,-0.88992554,-0.9283979261953391,-0.9763792,-6.063315,0.1584
0.4000000000000003,-2.8114674,3.9528618,-5.3008824727088655,-0.94600177,-0.3241615,0.08373384,-0.90389943,-0.840076496346004,-0.9935944,-6.1702213,0.1584
0.4200000000000003,-2.7334878,3.8242106,-9.94629635460058,-0.91787463,-0.3968705,0.065527186,-0.9166679,0.691427986761047,-0.941882,-5.849087,0.1584
0.44000000000000034,-2.6588423,3.6162393,-13.644607311648628,-0.8857215,-0.46421695,0.047308203,-0.904681,1.8982338698993257,-0.87695694,-5.445903,0.1584
